NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Município (Código),Município,Variável (Código),Variável,Ano (Código),Ano
6,Município,40,Mil Reais,21200,1300904,Canutama - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,73245,1301001,Carauari - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,67763,1301100,Careiro - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,63423,1301159,Careiro da Várzea - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,1254629,1301209,Coari - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,48936,1301308,Codajás - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,62218,1301407,Eirunepé - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,31110,1301506,Envira - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,71222,1301605,Fonte Boa - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,27194,1301654,Guajará - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,88471,1301704,Humaitá - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,28768,1301803,Ipixuna - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,116577,1301852,Iranduba - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,453744,1301902,Itacoatiara - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,18104,1301951,Itamarati - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,25596,1302009,Itapiranga - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,19342,1302108,Japurá - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,16970,1302207,Juruá - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,60337,1302306,Jutaí - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,63590,1302405,Lábrea - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,392538,1302504,Manacapuru - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,36683,1302553,Manaquiri - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,25723023,1302603,Manaus - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,94822,1302702,Manicoré - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,39771,1302801,Maraã - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,94317,1302900,Maués - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,33692,1303007,Nhamundá - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,50067,1303106,Nova Olinda do Norte - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,21178,1303205,Novo Airão - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,41525,1303304,Novo Aripuanã - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,272566,1303403,Parintins - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,32704,1303502,Pauini - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,197855,1303536,Presidente Figueiredo - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,86078,1303569,Rio Preto da Eva - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,19810,1303601,Santa Isabel do Rio Negro - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,48803,1303700,Santo Antônio do Içá - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,73284,1303809,São Gabriel da Cachoeira - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,49851,1303908,São Paulo de Olivença - AM,37,Produto Interno Bruto a preços correntes,2004,2004
